SMILES,ID,Database
c1cc(c(cc1/C=C/CC#Cc2ccc(c(c2)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O)O)O[C@H]4C[C@H]([C@@H]([C@@](O4)(CO)O)O)O,SA-0124,AfroDb
c1cc(c(cc1C#CC/C(=C(/c2ccc(c(c2)O)O)\O)/O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O,SA_0125,AfroDb
C=C[C@@H](/C=C/c1ccc(cc1)O)c2ccc(cc2)O,SA_0126,AfroDb
c1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)CO)[C@H]2[C@]4(C[C@H]([C@@H]([C@@H](O4)CO)O)O)O,SA_0127,AfroDb
C[C@@]1(c2cccc(c2C(=O)c3c1cc(cc3O)CO)O)[C@]4(C[C@H]([C@@H]([C@@H](O4)CO)O)O)O,SA-0128,AfroDb
Cc1cc(c(c2c1c(=O)cc(o2)CC(=O)C)[C@@H]3[C@@H](C[C@@H]([C@H](O3)CO)O)O)O,SA_0129,AfroDb
Cc1cc(c(c2c1c(=O)cc(o2)CC(=O)C)[C@@H]3CC[C@@H]([C@H](O3)CO)O)O,SA_0131,AfroDb
C[C@H]([C@@H](C)O)C(=O)OCc1cc2c(c(c1)O)C(=O)c3c(cccc3O)[C@]2([C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,SA_0131,AfroDb
Cc1cc(c2c(c1c3c(cc(c(c3O)C(=O)C)OC)O)C(=O)c4cccc(c4C2=O)O)O,SA_0132,AfroDb
Cc1cc(c2c(c1c3c(cc(c(c3O)C(=O)C)OC)OC)C(=O)c4cccc(c4C2=O)O)O,SA_0133,AfroDb
Cc1cc(c2c(c1c3c(cc(c(c3O)C(=O)C)O)O)C(=O)c4cccc(c4C2=O)O)O,SA_0134,AfroDb
Cc1cc2c(c(c1)O)C(=O)c3c(cccc3O)[C@@]2(c4c(cc(c(c4O)C(=O)C)OC)O)O,SA_0135,AfroDb
Cc1c2c(co1)C(=O)c3c(ccc(c3C2=O)O)O,SA_0136,AfroDb
c1cc(c2c(c1O)C(=O)c3coc(c3C2=O)CO)O,SA_0137,AfroDb
Cc1c2c(co1)C(=O)c3c(ccc(c3C2=O)O)OC,SA_0138,AfroDb
COc1cc(cc(c1O)O)CC=C,SA_0140,AfroDb
c1cc(c(cc1c2cc(=O)c3c(cc(cc3o2)O)O)Oc4ccc(cc4O)c5cc(=O)c6c(cc(cc6o5)O)O)O,SA_0141,AfroDb
COc1ccc(cc1Oc2ccc(cc2OC)c3cc(=O)c4c(o3)cc(cc4OC)OC)c5cc(=O)c6c(o5)cc(cc6OC)OC,SA_0142,AfroDb
c1cc(c(cc1C2=CC(=O)c3c(cc(cc3O)O)C2)O)O,SA_0143,AfroDb
CC1=CCCCC1,SA-0144,AfroDb
C[C@@H]1[C@H](Oc2cc(cc(c2C1=O)O)O)C,SA_0145,AfroDb
c1cc(ccc1C[C@H]2COc3cc(c(c(c3C2=O)O)O)O)O,SA_146,AfroDb
COc1c(cc2c(c1O)C(=O)[C@H](CO2)Cc3ccc(cc3)O)O,SA_147,AfroDb
COc1cc(c2c(c1)OC[C@@H](C2=O)Cc3ccc(cc3)O)O,SA_148,AfroDb
COc1ccc(cc1)C[C@H]2COc3cc(cc(c3C2=O)O)O,SA_149,AfroDb
COc1cc2c(c(c1OC)O)C(=O)[C@H](CO2)Cc3ccc(cc3)O,SA_150,AfroDb
COc1cc(c(c2c1C(=O)[C@H](CO2)Cc3ccc(cc3)O)OC)OC,SA_151,AfroDb
c1cc(c(cc1C[C@H]2COc3cc(cc(c3C2=O)O)O)O)O,SA_152,AfroDb
c1cc(ccc1C[C@]2(COc3cc(cc(c3C2=O)O)O)O)O,SA_153,AfroDb
COc1ccc(cc1)[C@@]2(COc3cc(cc(c3C2=O)O)O)O,SA_154,AfroDb
COc1cc2c(cc1OC)[C@]3(C2)COc4cc(cc(c4C3=O)O)O,SA-155,AfroDb
COc1cc(c2c(c1)OC[C@@]3(C2=O)Cc4c3cc(c(c4)OC)OC)O,SA_156,AfroDb
Cc1cc(cc2c1c(=O)c3c(cc(cc3o2)O)O)O,SA_157,AfroDb
Cc1cc(cc2c1c(=O)c3c(cc(cc3o2)OC)O)O,SA_158,AfroDb
CC(C)(C=C)c1c(cc(oc1=O)/C=C/c2ccccc2)OC,SA_159,AfroDb
CC(=CCc1c2c(c(c3c1O[C@@H](CC3=O)c4ccccc4)OC)C=CC(O2)(C)C)C,SA_160,AfroDb
CC(=CCc1c2c(c(c3c1O[C@@H](CC3=O)c4ccccc4)O)C=CC(O2)(C)C)C,SA_161,AfroDb
CC(=CCc1c2c(c(c3c1O[C@@H](CC3=O)c4ccc(cc4)O)O)C=CC(O2)(C)C)C,SA_162,AfroDb
CC1(C=Cc2c(c3c(c4c2O[C@@H]([C@H](C4=O)O)c5ccccc5)OC(C=C3)(C)C)O1)C,SA_163,AfroDb
CC(=CCc1c2c(c(c3c1O[C@@H]([C@H](C3=O)O)c4ccccc4)O)C=CC(O2)(C)C)C,SA_164,AfroDb
CC(=CCc1c2c(c(c3c1O[C@@H]([C@H](C3=O)O)c4ccc(cc4)O)O)C=CC(O2)(C)C)C,SA_165,AfroDb
CC(=CCc1c2c(c(c3c1O[C@@H]([C@H](C3=O)O)c4ccc(cc4)O)OC)C=CC(O2)(C)C)C,SA_166,AfroDb
CC(=CCc1c2c(c(c3c1O[C@@H]([C@H](C3=O)O)c4ccc(cc4)O)O)C=CC(O2)(C)C)C,SA_167,AfroDb
CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCC,SA_168,AfroDb
CC[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,SA_169,AfroDb
CC(=C)[C@@H]1CC[C@]2([C@@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C(C5=CC[C@]4([C@@H]3CC2)C)(C)C)O)C)C,SA_170,AfroDb
CC1([C@@H]2[C@H]1Oc3c2c4c(cc3)C(=O)[C@]5(c6cc(c(cc6OC[C@@H]5O4)OC)OC)O)C,SA_171,AfroDb
CC1(C=Cc2c(ccc3c2O[C@H]4COc5cc(c(cc5[C@@]4(C3=O)O)OC)OC)O1)C,SA_172,AfroDb
CC1(C=Cc2c(ccc3c2O[C@H]4COc5cc(c(cc5[C@@H]4C3=O)OC)OC)O1)C,SA_173,AfroDb
CC1(C=Cc2c(cc(c3c2O[C@H]4COc5cc(c(cc5[C@@H]4C3=O)OC)OC)O)O1)C,SA-174,AfroDb
CC(=C)[C@H]1Cc2c(cc(c3c2O[C@H]4COc5cc(c(cc5[C@@H]4C3=O)OC)OC)O)O1,SA_175,AfroDb
CC(C)(/C=C\c1c(cc(c2c1O[C@@H](CC2=O)c3ccccc3)OC)OC)O,SA_176,AfroDb
CC(=C)/C=C\c1c(cc(c2c1O[C@@H](CC2=O)c3ccccc3)OC)OC,SA-177,AfroDb
C[C@H](/C=C\c1c(cc(c2c1O[C@@H](CC2=O)c3ccccc3)OC)OC)O,SA_178,AfroDb
CC1(C=Cc2c(cc(c3c2O[C@@H](CC3=O)c4ccc(cc4)O)OC)O1)C,SA_179,AfroDb
CC1(C=Cc2c(cc(c3c2O[C@@H]([C@@H](C3=O)O)c4ccccc4)OC)O1)C,SA_180,AfroDb
CC1(C=Cc2c(cc(c3c2O[C@@H](CC3=O)c4ccccc4)OC)O1)C,SA_181,AfroDb
CC1([C@@H]2[C@H]1Oc3c2c4c(c(c3)OC)C(=O)C[C@H](O4)c5ccccc5)C,SA_182,AfroDb
CC(=CCc1c(cc(c2c1O[C@@H](CC2=O)c3ccccc3)OC)O)C,SA_183,AfroDb
C[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)O[C@H](C[C@]2([C@H]3CC[C@@]4([C@@H]([C@]3([C@H](C[C@@H]2O)O)C)CC=C5[C@]4(CC[C@@]6([C@@H]5C[C@](CC6)(C)C(=O)O)C)C)C)C)C(=O)C)O)O)O,SA-184,AfroDb
C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@H]5[C@@]4([C@H](C[C@@H](C5(C)C)O)O)C)C)[C@H]1C[C@]([C@H](C2)O)(C)C(=O)O)C,SA-185,AfroDb
CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@H]1CC[C@H]3C2=CC[C@H]4[C@@]3(CC[C@@H](C4)O[C@H]5[C@H]([C@@H]([C@H]([C@H](O5)CO)O)O)O)C)C(=C)C,SA_186,AfroDb
CC(=O)N[C@@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)OC)OC)OC)OC,SA_187,AfroDb
Cn1c2ccccc2c(=O)c3c1[C@]([C@]3(C(=O)OC)OC)(C(=O)OC)OC,SA_188,AfroDb
Cn1c2ccccc2c(=O)c3c1c(c(c(c3OC)OC)OC)OC,SA-189,AfroDb
Cn1c2ccccc2c(=O)c3c1cc(c(c3OC)OC)OC,SA_190,AfroDb
COc1ccc2c(c1OC)nc3ccoc3c2OC,SA_191,AfroDb
Cn1c2ccccc2c(=O)c3c1C([C@@]3(C(=O)OC)OC)(OC)OC,SA_192,AfroDb
Cn1c2ccccc2c(=O)c3c1cc4c(c3OC)OCO4,SA-193,AfroDb
Cc1c(cc2c(c1O)c(=O)c(c(o2)Oc3ccc(cc3)O)O)OC,SA_194,AfroDb
Cc1c(c2c(=O)c(c(oc2c(c1OC)C)Oc3ccc(c(c3)OC)O)OC)O,SA_195,AfroDb
Cc1c(c(c2c(c1O)c(=O)c(c(o2)Oc3ccc(c(c3)OC)O)OC)C)O,SA_196,AfroDb
Cc1cc(ccc1O)Oc2c(c(=O)c3c(c(c(c(c3o2)C)OC)C)O)OC,SA_197,AfroDb
Cc1c(cc2c(c1O)c(=O)c(c(o2)Oc3ccc(c(c3)O)O)OC)O,SA_198,AfroDb
Cc1c(c(c2c(c1O)c(=O)c(c(o2)Oc3ccc(c(c3)O)O)OC)C)O,SA-199,AfroDb
Cc1c(cc2c(c1O)c(=O)c(c(o2)Oc3ccc(c(c3)OC)O)OC)OC,SA_200,AfroDb
CC(=O)O[C@H]1[C@H](/C=C\C=C(/CC[C@@H]2[C@@H]1C(=C)C(=O)O2)\C=O)COC=O,SA_201,AfroDb
CC(=O)O[C@H]1[C@@H](/C=C\C=C(/CC[C@@H]2[C@@H]1C(=C)C(=O)O2)\C=O)COC=O,SA_202,AfroDb
COC(=O)C(=C)[C@@H]1[C@@H](C[C@H](C(=O)OC[C@@H](C[C@H]1OC(=O)C(=C)CO)C=C)C=O)O,SA_203,AfroDb
C[C@@H]1[C@@H]2[C@@H](C[C@H](C(=O)OC[C@@H](C[C@H]2OC(=O)C(=C)CO)C=C)C=O)OC1=O,SA_204,AfroDb
C[C@@H]1[C@@H]2[C@@H](C[C@H](C(=O)OC[C@@H](C[C@H]2OC(=O)C(=C)CO)C=C)C=O)OC1=O,SA_205,AfroDb
C[C@@H]([C@@H]1[C@@H](C[C@H](C(=O)OC[C@@H](C[C@H]1OC(=O)C(=C)CO)C=C)C=O)O)C(=O)O,SA_206,AfroDb
C[C@@H]([C@@H]1[C@@H](C[C@H](C(=O)OC[C@@H](C[C@H]1OC(=O)C(=C)CO)C=C)C=O)O)C(=O)O,SA_207,AfroDb
C=C1[C@H]2[C@@H](C[C@H]3C(=CC=C[C@@]3([C@@H]2O)CO)CO)OC1=O,SA_208,AfroDb
COc1ccc(cc1)Oc2c(c(=O)c3c(cc(cc3o2)O)O)O,SA_209,AfroDb
COc1cc(cc2c1c(=O)c(c(o2)Oc3ccc(cc3)O)OC)O,SA_210,AfroDb
COc1ccc(cc1)Oc2c(c(=O)c3c(o2)cc(cc3OC)O)OC,SA_211,AfroDb
COc1ccc(cc1)Oc2c(c(=O)c3ccc(cc3o2)OC)OC,SA_212,AfroDb
COc1ccc(cc1)Oc2c(c(=O)c3ccc(cc3o2)O)O,SA_213,AfroDb
CC(C)C1=C(C(=O)C2=C(C1=O)[C@@H]([C@H]([C@H]3[C@@]2(CCCC3(C)C)C)O)OC=O)O,SA_214,AfroDb
CC(C)C1=C(C(=O)C2=C(C1=O)[C@@H]([C@H]([C@H]3[C@@]2(CCCC3(C)C)C)O)OC(=O)C)O,SA_215,AfroDb
CC(C)C1=CC2=CC=C3[C@@](C2=C(C1=O)O)(C[C@@H](CC3(C)C)OC(=O)c4ccc(cc4)O)C,SA_216,AfroDb
CC(C)C1=CC2=CC=C3[C@@](C2=C(C1=O)O)(C[C@@H](CC3(C)C)OC(=O)c4ccc(c(c4)O)O)C,SA_217,AfroDb
CC(C)C1=CC2=CC=C3[C@@](CCC[C@@]3(C2=C(C1=O)O)C)(C)COC(=O)C=C(C)C,SA_218,AfroDb
CC(C)C1=CC2=CC=C3[C@@](CCC[C@@]3(C2=C(C1=O)O)C)(C)COC(=O)c4ccc(cc4)O,SA_219,AfroDb
CC(C)C1=CC2=CC=C3[C@@](CCC[C@@]3(C2=C(C1=O)O)C)(C)COC(=O)c4ccc(c(c4)O)O,SA_220,AfroDb
Cn1c2ccccc2c(=O)c3c1[C@]([C@]3(C(=O)OC)OC)(C(=O)OC)OC,SA_221,AfroDb
Cn1c2ccccc2c(=O)c3c1c(c(c(c3OC)OC)OC)OC,SA_222,AfroDb
Cn1c2ccccc2c(=O)c3c1cc(c(c3OC)OC)OC,SA_223,AfroDb
COc1ccc2c(c1OC)Nc3c(cco3)[C@@H]2OC,SA_224,AfroDb
Cn1c2ccccc2c(=O)c3c1C([C@]3(C(=O)OC)OC)(OC)OC,SA_225,AfroDb
Cn1c2ccccc2c(=O)c3c1cc4c(c3OC)OCO4,SA_226,AfroDb
CC#CC#CC#Cc1cc(ccc1O)Cl,SA_227,AfroDb
CC#CC#CC#Cc1cc(ccc1OC)Cl,SA_228,AfroDb
CC1(C=Cc2c(cc3c(c2O)c(=O)c(co3)c4ccc(cc4)O)O1)C,SA_229,AfroDb
CC(=CCc1cc(cc(c1OC)CC=C(C)C)[C@H]2CC(=O)c3c(cc(cc3O2)O)O)C,SA_230,AfroDb
c1cc(c-2coccc12)CO,SA_231,AfroDb
C[C@@]12CC[C@H]3[C@@H]1C=C4C(=O)c5cc(ccc5C(=O)[C@@]4([C@@]3(C)C=O)O2)O,SA_232,AfroDb
C/C=C\1/C[N@@]2CC[C@@]34Cc5cc(ccc5[C@@H]([C@@]36[C@@H]2C[C@@H]1[C@@]4(CO6)C(=O)C)C)O,WA_0001-1,AfroDb
COc1cc2c(cc1OC)[C@H]([C@@H]3[C@@H](C2)COC3=O)c4ccc5c(c4)OCO5,WA_0001,AfroDb
COc1cc2c(c(c3c(c2c4ccc5c(c4)OCO5)C(=O)OC3)O)c(c1OC)OC,WA_0002,AfroDb
COc1cc2c(cc1OC)c(c3c(c2c4ccc5c(c4)OCO5)C(=O)OC3)O,WA_0003,AfroDb
COc1cc2c(c(c1OC)O)c(c3c(c2c4ccc5c(c4)OCO5)C(=O)OC3)OC,WA_0004,AfroDb
COc1cc2c(cc3c(c2c4ccc5c(c4)OCO5)C(=O)OC3)c(c1OC)OC,WA_0005,AfroDb
CC(=CCC/C(=C/Cc1c(cc2c(c1O)C(=O)[C@H]([C@@H](O2)c3ccc(cc3)O)O)O)/C)C,WA_0006,AfroDb
CC(=CCC/C(=C/Cc1c(cc(cc1O)/C=C/c2cc3c(c(c2)O)O[C@]4(C[C@H]([C@H](C([C@@H]4C3)(C)C)O)O)C)O)/C)C,WA_0008,AfroDb
CC(=CCC/C(=C/Cc1c(cc(cc1O)/C=C/c2cc3c(c(c2)OOC)O[C@]4(C[C@H]([C@H](C([C@@H]4C3)(C)C)O)O)C)O)/C)C,WA_0009,AfroDb
CC(=O)OC/C=C/C(=O)C[C@@H]1[C@@H](C[C@]2([C@]1(CC(=O)[C@]3([C@H]2CC=C4[C@@H]3C[C@@H](C(=O)C4(C)C)O)C)C)C)O,WA_0010,AfroDb
C[C@H]1c2ccoc2C[C@H]3[C@H]1CC[C@@]4([C@@]3([C@H](CCC4(C)C)O)C)O,WA_0011,AfroDb
C[C@H]1c2ccoc2C[C@H]3[C@H]1[C@H](C[C@@H]4[C@@]3([C@H](CC[C@]4(C)C(=O)OC)O)C)O,WA_0012,AfroDb
CCCOC(=O)/C=C/c1ccc(c(c1)OC)O,WA_0018,AfroDb
CCCOC(=O)/C=C/c1ccc(c(c1)O)O,WA_0019,AfroDb
COc1cc(ccc1O)/C=C/C(=O)OCCCO,WA_0020,AfroDb
c1c(cc(c(c1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H](CO2)O)O)O,WA_0021,AfroDb
c1c(cc(c(c1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCC#N)O)O)O,NONAME,AfroDb
c1cc(c(cc1[C@@H]2[C@H](Cc3c(cc(cc3O2)O)O)O)O)O,WA_0023,AfroDb
c1cc(c(cc1[C@@H]2[C@@H](Cc3c(cc(cc3O2)O)O)O)O)O,WA_0024,AfroDb
c1cc(c(cc1[C@@H]2[C@@H](Cc3c(cc(cc3O2)O)O)OC(=O)c4cc(c(c(c4)O)O)O)O)O,WA_0025,AfroDb
COc1cc(cc(c1O)O)C(=O)O[C@@H]2Cc3c(cc(cc3O[C@@H]2c4ccc(c(c4)O)O)O)O,WA_0026,AfroDb
COc1cc(cc(c1O)OC)C(=O)O[C@@H]2Cc3c(cc(cc3O[C@@H]2c4ccc(c(c4)O)O)O)O,WA-0027,AfroDb
COc1cc(cc(c1OC)OC)C(=O)O[C@@H]2Cc3c(cc(cc3O[C@@H]2c4ccc(c(c4)O)O)O)O,WA_0028,AfroDb
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O[C@@H]4[C@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)O)O,WA_0029,AfroDb
C[C@H]1[C@H]([C@@H]([C@@H]([C@H](O1)Oc2c(=O)c3c(cc(cc3oc2c4ccc(c(c4)O)O)O)O)O)O)O,WA_0030,AfroDb
c1cc(c(cc1c2c(c(=O)c3c(cc(cc3o2)O)O)O[C@@H]4[C@H]([C@H]([C@@H](CO4)O)O)O)O)O,WA_0031,AfroDb
C[C@@]1(CC[C@H]2C(=CC[C@@H]3[C@]2(CC[C@@H](C3(C)C)O)C)C1)C=C,WA_0034,AfroDb
C[C@H](CCCCCCC/C(=C/CO)/C)CCCC(C)C,WA_0035,AfroDb
CC[C@@H](C)C(=O)O[C@H]1C/C(=C\C/C(=C/[C@@H]2[C@H]1C(=C)C(=O)CO2)/COC(=O)C)/C=O,WA_0036,AfroDb
CC[C@@H](C)C(=O)O[C@@H]1[C@H]2[C@@H](/C=C(/C/C=C(\[C@H]1OC(=O)C)/C=O)\COC(=O)C)OCC(=O)C2=C,WA_0037,AfroDb
C[C@]12CC[C@H]([C@]([C@@H]1CC[C@@]34[C@@H]2C[C@H]5[C@@H](C3)[C@]5(C4)C)(C)CO)O,WA_0038,AfroDb
C[C@@]1(CC[C@H]2C(=CC[C@@H]3[C@@]2(CC[C@H]([C@]3(C)CO)O)C)C1)C=C,WA_0039,AfroDb
c1ccc2c(c1)cc3c(n2)c4ccccc4[nH]3,WA_0040,AfroDb
Cn1c2ccccc2cc-3nc4ccccc4c13,WA_0041,AfroDb
COc1ccc(cc1)[C@@H]2CC(=O)c3c(cc(cc3O2)OC)O,WA_0042,AfroDb
COc1ccc(cc1)/C=C/C(=O)c2c(cc(c(c2OC)OC)OC)O,WA_0043,AfroDb
C[C@@H]1Cc2ccc(c(c2[C@H](N1)C)O)c3c4cccc(c4c(cc3O)OC)O,WA_0044,AfroDb
Cc1cc2ccc(c(c2c(c1)OC)O)c3ccc4c(c3O)[C@H](N[C@@H](C4)C)C,WA_0045,AfroDb
Cc1cc(c2c(c1c3ccc(c4c3C[C@H](N[C@@H]4C)C)O)cccc2O)OC,WA_0046,AfroDb
C[C@@H]1Cc2ccc(c(c2[C@H](N1)C)O)c3c4cccc(c4c(cc3O)OC)OC,WA_0047,AfroDb
C[C@@H]1Cc2ccc(c(c2[C@H](N1)C)O)[C@H]3c4cccc(c4[C@H](C[C@H]3C)C)OC,WA_0048,AfroDb
Cc1cc(c2c(c1c3ccc4c(c3O)[C@H](N[C@@H](C4)C)C)cccc2OC)OC,WA_0048,AfroDb
C[C@@H]1Cc2ccc(c(c2[C@H](N1)C)O)[C@H]3c4cccc(c4[C@H](C[C@H]3O)C)OC,WA_0049,AfroDb
C[C@@H]1Cc2ccc(c(c2[C@H](N1)C)O)c3c4cccc(c4c(cc3O)OC)O,WA_0049,AfroDb
C[C@@H]1Cc2ccc3c4c5cccc(c5c(cc4c(=O)oc3c2[C@H](N1)C)OC)O,WA_0050,AfroDb
C[C@@H]1Cc2ccc-3c(c2[C@H](N1)C)OC(=O)c4ccc(c5c4c3ccc5O)OC,WA_0050,AfroDb
C[C@@H]1Cc2ccc(c(c2[C@H](N1)C)OC)c3c4cccc(c4c(cc3OC)OC)O,WA_0051,AfroDb
Cc1cc(c2c(c1c3ccc4c(c3OC)[C@H](N[C@@H](C4)C)C)cccc2O)OC,WA_0051,AfroDb
C[C@@H]1Cc2ccc(c(c2[C@H](N1)C)O)c3c4cccc(c4c(cc3OC)OC)O,WA_0052,AfroDb
Cc1cc(c2c(c1c3ccc4c(c3O)[C@H](N[C@@H](C4)C)C)cccc2O)OC,WA_0052,AfroDb
Cc1c(c(=O)c(co1)c2c(cc3c(c2O)c(=O)cc(o3)c4ccccc4)O)OC,WA_0053,AfroDb
Cc1c(c(=O)c(co1)c2c(cc3c(c2O)c(=O)cc(o3)c4ccccc4)OC)OC,WA_0053,AfroDb
Cc1c(c(=O)c(co1)c2c(cc3c(c2O)c(=O)cc(o3)c4ccccc4)O)O,WA_0054,AfroDb
Cc1c(c(=O)c(co1)c2c(cc3c(c2O)c(=O)cc(o3)c4ccccc4)OC)O,WA_0054,AfroDb
Cc1c(c(=O)c(co1)c2c(cc3c(c2O)c(=O)cc(o3)c4ccccc4)OC)O,WA_0055-,AfroDb
Cc1c(c(=O)c(co1)c2c(cc3c(c2OC)c(=O)cc(o3)c4ccccc4)OC)O,WA_0055,AfroDb
Cc1c(c(=O)c(co1)c2c(cc3c(c2OC)c(=O)cc(o3)c4ccccc4)OC)OC,WA_0056-,AfroDb
Cc1c(c(=O)cc(o1)c2c(cc3c(c2OC)c(=O)cc(o3)c4ccccc4)OC)OC,WA_0056,AfroDb
COc1cc2c(c(=O)cc(o2)c3ccccc3)c(c1C4=COC(=C)C4=O)O,WA_0056-,AfroDb
C/C=C/1\C(=O)C(=CO1)c2c(cc3c(c2O)c(=O)cc(o3)c4ccccc4)OC,WA_0057,AfroDb
COc1cc2c(c(=O)cc(o2)c3ccccc3)c(c1C4=COC(=C)C4=O)OC,WA_0058-,AfroDb
C/C=C/1\C(=O)C(=CO1)c2c(cc3c(c2OC)c(=O)cc(o3)c4ccccc4)OC,WA_0058,AfroDb
CC1(C=Cc2c(cc3c(c2O)c(=O)c(co3)c4cc(c(cc4OC)O)OC)O1)C,WA_0059,AfroDb
CC1(C=Cc2c(cc3c(c2O)c(=O)c(co3)c4cc(c(cc4OC)OC)OC)O1)C,WA_0060,AfroDb
CC(=O)Oc1cc(c(cc1OC)c2coc3cc4c(c(c3c2=O)OC(=O)C)C=CC(O4)(C)C)O,WA_0062,AfroDb
CC(=O)[C@H]1Cc2c(ccc3c2O[C@H]4COc5cc(c(cc5[C@@]4(C3=O)O)OC)OC)O1,WA_0063,AfroDb
CC1(C=Cc2c(cc(c(c2OC)/C(=C/C(=O)c3ccccc3)/OC)OC)O1)C,WA_0064,AfroDb
c1ccc2c(c1)C(=O)c3ccncc3C2=O,WA_0065,AfroDb
CN1c2ccccc2[C@@H]3C1=CC(=c4ccccc4=N3)O,WA_0070,AfroDb
Cn1c2ccccc2c(c-3nc4ccccc4c13)n5c6ccccc6c7c5cc8ccccc8n7,WA_0071,AfroDb
Cn1cc-2c3ccccc3nc2c4c1cccc4,WA_0072,AfroDb
Cn1c2ccccc2c(c-3nc4ccccc4c13)c5c6ccccc6n(c-7c8c(nc57)CC=CC8)C,WA_0073,AfroDb
Cn1c2ccccc2cc-3c4ccccc4nc13,WA_0074,AfroDb
C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2C/C=C(/CC=O)\C=O)CO3)(C)C,WA-0075,AfroDb
C[C@]12CCCC([C@@H]1CCC(=C)[C@@H]2C/C=C(/CC=O)\C=O)(C)C,WA_0076,AfroDb
CCOC(C/C(=C/C[C@H]1C(=C)CC[C@@H]2[C@@]1(CCCC2(C)C)C)/C=O)OCC,WA_0077,AfroDb
CC(=CCC/C(=C/CC[C@](C)(C=C)O)/C)C,WA_0078,AfroDb
C[C@]12CCCC([C@@H]1CCC(=C)[C@@H]2[C@@H]3C=C(C[C@H](OO3)O)C=O)(C)C,WA_0079,AfroDb
C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CC=C(C[C@@H]3O)C=O)C=O)(C)C,WA_0080,AfroDb
C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CC=C(C[C@H]3O)C=O)C=O)(C)C,WA_0081,AfroDb
C[C@]12CCCC([C@@H]1CC[C@]3([C@@H]2C/C=C/4\CCOC4=O)CO3)(C)C,WA_0082,AfroDb
COc1cc(ccc1O)/C=C/C(=O)OCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)O,WA_0083,AfroDb
COc1cc(ccc1OCC(=O)O)/C=C/C(=O)OCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COCC(=O)O)OCC(=O)O,WA_0084,AfroDb
COc1cc(ccc1O)/C=C/C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](CO)O,WA_0085,AfroDb
COc1cc(ccc1OCC(=O)O)/C=C/C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COCC(=O)O)OCC(=O)O,WA_0086,AfroDb
c1cc(c(c(c1)O)O)[C@H]2[C@@H](C(=O)c3c(cc(cc3O2)O)O)O[C@@H]4[C@@H]([C@@H]([C@H](CO4)O)O)O,WA_0087,AfroDb
c1cc(c(cc1[C@@H]2[C@H](C(=O)c3c(cc(cc3O2)O)O)[C@@H]4[C@@H]([C@@H]([C@H](CO4)O)O)O)O)O,WA_0088,AfroDb
c1cc(c(cc1[C@H]2[C@H](C(=O)c3c(cc(cc3O2)O)O)[C@@H]4[C@@H]([C@@H]([C@H](CO4)O)O)O)O)O,WA_0089,AfroDb
c1cc(c(cc1[C@@H]2[C@@H](C(=O)c3c(cc(cc3O2)O)O)[C@H]4[C@H]([C@H]([C@@H](CO4)O)O)O)O)O,WA_0090,AfroDb
C[N@@]1CCc2cc(c(c-3c2[C@@H]1Cc4c3c(c(cc4)OC)O)OCO)OCO,WA_0091,AfroDb
C[N@@]1CCc2cc(c(c-3c2[C@@H]1Cc4c3c(c(cc4)OC)O)OC)OC,WA_0092,AfroDb
C[N@@]1CCc2cc(c(c-3c2[C@@H]1Cc4c3cc(c(c4)O)OC)OC)O,WA_0093,AfroDb
C[N@@]1CCc2cc(c(c-3c2[C@@H]1Cc4c3cc(c(c4)OC)OC)OC)OC,WA_0094,AfroDb
COc1cc-2c(cc1O)C[C@H]3c4c2c(c(cc4CCN3)OCO)OCO,WA_0095,AfroDb
C[N@]1CCc2cc(c(c-3c2[C@@H]1Cc4c3cc(c(c4)OC)OC)OCO)OCO,WA-0096,AfroDb
