ID,SMILES,DATABASE_NAME,QED,SA
CHEMBL1751,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,CHEMBL,0.1984474356820918,6.221031031928015
CHEMBL1752,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,CHEMBL,0.6460832424087163,2.943716573834351
CHEMBL1753,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,CHEMBL,0.4382730169795818,4.743437500299558
CHEMBL1754,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,CHEMBL,0.7740303952237003,3.024303298508851
CHEMBL1755,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,CHEMBL,0.29660705972876805,2.481388357739215
CHEMBL1756,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O[PH](=O)(=O)O,CHEMBL,0.37880318250185013,4.75326217469186
CHEMBL1757,CC1OC1[PH](=O)(=O)O,CHEMBL,0.411186948310178,5.969089176930808
CHEMBL1760,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,CHEMBL,0.6290731330689312,2.8335493484654926
CHEMBL1762,Cc1cccc(C)c1NC(=O)C(C)N,CHEMBL,0.7472361299391438,2.1796318894597295
CHEMBL1763,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,CHEMBL,0.6699841555806898,3.274076742137
CHEMBL1764,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,CHEMBL,0.8027021109078474,2.7917498261417126
CHEMBL1766,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,CHEMBL,0.7270069982042593,4.944329183548531
CHEMBL1771,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,CHEMBL,0.807761185070717,2.7785305375053753
CHEMBL1773,CCCCCOC(=O)N=c1[nH]c(=O)n(C2OC(C)C(O)C2O)cc1F,CHEMBL,0.6440848075397877,4.1351495227233475
CHEMBL589586,COC(=O)C=CC(=O)O,CHEMBL,0.4149910533965467,2.15133636842957
CHEMBL601719,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)c[nH]c1=N)c1c(Cl)ccc(F)c1Cl,CHEMBL,0.48574554146688487,3.686134931711849
CHEMBL605846,COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,CHEMBL,0.5830459262462236,3.1360863552269924
CHEMBL607710,NC(=O)OCC(O)COc1ccc(Cl)cc1,CHEMBL,0.8160595704353588,2.3833557420718847
CHEMBL606260,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,CHEMBL,0.5029511300621745,3.5998200449179283
CHEMBL608533,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL,0.28721839165619395,4.955221713012632
CHEMBL607400,CCCC1CC(=O)N(C(CC)C(N)=O)C1,CHEMBL,0.7355284136638995,3.3115302407234495
CHEMBL1079604,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,CHEMBL,0.8460710155484404,2.842106930883075
CHEMBL1086863,OCC1OC(O)C(F)C(O)C1O,CHEMBL,0.36778785152667176,3.98771574928395
CHEMBL1077896,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,CHEMBL,0.9109962827378179,2.3724974377393693
CHEMBL1089221,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,CHEMBL,0.7807555823629457,1.9345949445179205
CHEMBL1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,CHEMBL,0.16589362206160763,3.3116240387610993
CHEMBL1092067,OCC1OC(O)C([18F])C(O)C1O,CHEMBL,0.36688465709756146,3.98771574928395
CHEMBL1091250,O=C1C(c2[nH]c3ccc(S(=O)(=O)O)cc3c2O)=Nc2ccc(S(=O)(=O)O)cc21,CHEMBL,0.46109988139389846,2.9583790021525402
CHEMBL1096562,COC(=O)CCC(=O)CN,CHEMBL,0.5396004092310056,2.2364421477406022
CHEMBL1096882,N=c1[nH]c(F)nc2c1ncn2C1OC(CO[PH](=O)(=O)O)C(O)C1O,CHEMBL,0.3103852460724018,5.250937780407938
CHEMBL1094966,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,CHEMBL,0.6222799026086435,3.175948114298376
CHEMBL1096885,CCCCC(=O)OCC(=O)C1(O)C=C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)c2c(c(O)c3c(O)c4cccc(OC)c4c(O)c3c2O)C1,CHEMBL,0.09079060566828974,5.054927096612824
CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,CHEMBL,0.7788736009496425,2.8445081826016843
CHEMBL1095292,CC[N+](C)(C)Cc1ccccc1Br,CHEMBL,0.7156100675468327,2.5100265631956393
CHEMBL1095930,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,CHEMBL,0.14747154295004614,4.109296646935738
CHEMBL1095777,CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2,CHEMBL,0.5191742847910432,3.2510160224593463
CHEMBL1095097,COC(=O)C1=CC2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,CHEMBL,0.4843337144772066,5.824561772123162
CHEMBL1098659,O,CHEMBL,0.3277476769246249,5.868476923076923
CHEMBL1096146,CCCN=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,CHEMBL,0.5747649132046131,3.1009738832750724
CHEMBL1083659,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,CHEMBL,0.46694253158904875,3.2085656494356973
CHEMBL1086440,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,CHEMBL,0.5794661724334339,2.4066592658037465
CHEMBL1082407,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CHEMBL,0.5492417106050057,2.8372388464683347
CHEMBL1084172,OCc1cc(C(O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,CHEMBL,0.25930699824746595,2.9797096146677884
CHEMBL1159650,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,CHEMBL,0.38296826417204655,4.975692515751996
CHEMBL1160819,N,CHEMBL,0.3975550616040572,6.667815384615385
CHEMBL1164729,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,CHEMBL,0.9084929504991409,2.3244625879559866
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,CHEMBL,0.3935993292770261,2.942445667897255
CHEMBL1173655,CN(C)C=CCC(=O)Nc1cc2c(=Nc3ccc(F)c(Cl)c3)[nH]cnc2cc1OC1CCOC1,CHEMBL,0.5240305021868535,3.8518026407412647
CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,CHEMBL,0.6939222125348533,2.588362569876306
CHEMBL1183349,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1,CHEMBL,0.13041838283661952,4.672375329215335
CHEMBL1186579,C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,CHEMBL,0.7913895398394191,5.5893960711372275
CHEMBL1199324,CC(OC1OCCN(Cc2nc(=O)n([PH](=O)(=O)O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL,0.29373982566925716,4.628215592997635
CHEMBL1200331,NC(CO)(CO)CO,CHEMBL,0.3368315430776369,3.156169868776458
CHEMBL1200335,CCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,CHEMBL,0.29420974163257196,4.068050200190123
CHEMBL1200341,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,CHEMBL,0.8051213486025681,2.366348056997502
CHEMBL1200342,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)=C4CC(=O)C=CC4(C)C3C(O)CC21C,CHEMBL,0.66264670389039,4.978069513706523
CHEMBL1200347,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,CHEMBL,0.7131154199141896,2.683126564219892
CHEMBL1200354,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,CHEMBL,0.5795128561790757,3.380101757751743
CHEMBL1200356,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,CHEMBL,0.6356637725177712,3.7713665103460503
CHEMBL1200358,O=C(O)Cc1ccccc1,CHEMBL,0.6651802326447549,1.2107567293128767
CHEMBL1200359,COc1cnc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1,CHEMBL,0.7850127978074438,2.938675648894618
CHEMBL1200360,CC(C)NC(C)Cc1ccc([123I])cc1,CHEMBL,0.8418297193039429,3.496734668757245
CHEMBL1200367,CCOP(=O)(OCC)SCC[N+](C)(C)C,CHEMBL,0.49378909950033995,3.3051248347802478
CHEMBL1200368,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,CHEMBL,0.48302303925439344,2.251526786915468
CHEMBL1200370,O=C(OOC(=O)c1ccccc1)c1ccccc1,CHEMBL,0.5996635086620677,1.675686819960708
CHEMBL1200374,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,CHEMBL,0.6760895538895387,4.3048745210218655
CHEMBL1200376,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccccc1)C(=O)CO,CHEMBL,0.486374313484539,4.722154430225445
CHEMBL1200383,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,CHEMBL,0.8289288715670488,3.5421289489395953
CHEMBL1200384,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,CHEMBL,0.4328831563068742,4.916696063849551
CHEMBL1200385,Oc1ccc(CCCCNCC(O)c2ccc(O)c(O)c2)cc1,CHEMBL,0.3808434509975777,2.566898938567748
CHEMBL1200386,CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,CHEMBL,0.44441557123431435,4.711634333239711
CHEMBL1200405,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,CHEMBL,0.37331531004804225,2.6737785986942555
CHEMBL1200412,CC12CCC3C4=C(CCC3C1CCC2OC(=O)CCc1ccccc1)CC(=O)CC4,CHEMBL,0.4675418290464796,3.930092474913952
CHEMBL1200426,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,CHEMBL,0.7664689844331225,2.9538098600587777
CHEMBL1200430,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,CHEMBL,0.6328232396055683,3.592851681789057
CHEMBL1200432,CCOC(=O)C(C)(N)Cc1ccc(O)c(O)c1,CHEMBL,0.5364059398397247,2.747849652759916
CHEMBL1200436,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,CHEMBL,0.6962908532154631,4.332718068053282
CHEMBL1200438,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,CHEMBL,0.5291897722454129,3.233505780956129
CHEMBL1200439,O=C(O)CNC(=O)c1ccccc1[123I],CHEMBL,0.8218517427715611,2.689801233465417
CHEMBL1200449,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,CHEMBL,0.46233156976623707,4.93400968960105
CHEMBL1200453,CCCCCCCCCCCCCCCCCCCCCCO,CHEMBL,0.226191976485649,1.4805687630358655
CHEMBL1200454,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(=N)[nH]c21,CHEMBL,0.35475152957696454,3.995476140901605
CHEMBL1200455,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CHEMBL,0.11425581094764041,4.162206248954906
CHEMBL1200461,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,CHEMBL,0.6540368201081147,2.4698553885910215
CHEMBL1200468,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,CHEMBL,0.4701971932858886,3.406188937520799
CHEMBL1200472,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,CHEMBL,0.5313446230748395,2.6967549151064087
CHEMBL1200473,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,CHEMBL,0.816248731137982,2.9466585557583063
CHEMBL1200478,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,CHEMBL,0.5363384776583598,1.764203267342637
CHEMBL1200483,CC1NCCOC1c1ccccc1,CHEMBL,0.705114488465338,2.999616952900018
CHEMBL1200498,CC(N)C(=O)NC(C)C(=O)NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC21,CHEMBL,0.33299309977545566,4.083885661350762
CHEMBL1200500,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,CHEMBL,0.3191228814483893,4.976754113016881
CHEMBL1200508,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,CHEMBL,0.1950231444126228,3.5319828365959394
CHEMBL1200514,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,CHEMBL,0.17960592626836677,3.1398175637024934
CHEMBL1200515,COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,CHEMBL,0.4135684352582827,4.262514824414441
CHEMBL1200522,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,CHEMBL,0.6051449189078485,1.798579333413393
CHEMBL1200532,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,CHEMBL,0.8181633544074803,2.637948676463191
CHEMBL1200538,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,CHEMBL,0.5228253202446206,4.831615574874272
CHEMBL1200542,CC(=O)OCC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,CHEMBL,0.5483071878793143,4.201910940319301
CHEMBL1200543,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,CHEMBL,0.6393437724099448,2.1591882586944298
CHEMBL1200545,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,CHEMBL,0.5976306525905194,5.06824091208745
CHEMBL1200549,C=CC[N+]1(C2CC3C4CCC5CC(OC(C)=O)C(N6CCCCC6)CC5(C)C4CCC3(C)C2OC(=O)CC)CCCCC1,CHEMBL,0.18133657032241812,5.155399935429685
CHEMBL1200559,CC(=O)C(O)O,CHEMBL,0.4010899767317042,2.4776630926648586
CHEMBL1200562,CCCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,CHEMBL,0.47820918627791026,4.575100325783383
CHEMBL1200581,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,CHEMBL,0.4569915391683752,2.8042153429027508
CHEMBL1200582,NCC(=O)CCC(=O)O,CHEMBL,0.5323930170518473,2.258638040670373
CHEMBL1200585,CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,CHEMBL,0.5872081461633527,4.601636418458453
CHEMBL1200592,CC(C)(C)C(=O)OCC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,CHEMBL,0.46476934449107254,4.275428166941795
CHEMBL1200595,CC(C)(N)Cc1ccc(Cl)cc1,CHEMBL,0.7497898295677915,1.8640170421770677
CHEMBL1200596,Oc1c(Cl)cc(Cl)c2cccnc12,CHEMBL,0.7295228001546942,2.0703128269319038
CHEMBL1200598,CCC(=C(CC)c1ccc(O[PH](=O)(=O)O)cc1)c1ccc(O[PH](=O)(=O)O)cc1,CHEMBL,0.4574765626603277,3.976729539993757
CHEMBL1200599,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,CHEMBL,0.5793753077150272,2.4813691865646703
CHEMBL1200600,CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,CHEMBL,0.6899632427110898,4.850327482288405
CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,CHEMBL,0.8845260918021192,2.5277836144284507
CHEMBL1200607,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CHEMBL,0.6573124695290601,2.0509299040939446
CHEMBL1200614,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,CHEMBL,0.11004906552258675,3.9607383795192437
CHEMBL1200617,CCC(=O)C1(C)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,CHEMBL,0.7284327943320167,4.9323019970364115
CHEMBL1200622,CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,CHEMBL,0.5141969070179693,4.806156979079756
CHEMBL1200623,CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,CHEMBL,0.6662692979783309,4.27178706045191
CHEMBL1200624,C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,CHEMBL,0.4015627733780324,4.712010840260976
CHEMBL1200629,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,CHEMBL,0.3151098082587802,4.9406098891183134
CHEMBL1200632,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,CHEMBL,0.06925054489589073,4.7828626130999
CHEMBL1200635,CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,CHEMBL,0.43088813066009474,4.556256558282829
CHEMBL1200645,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O[PH](=O)(=O)O,CHEMBL,0.2807575626834213,5.456915691348923
CHEMBL1200647,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1,CHEMBL,0.06896261214672268,7.204089035790735
CHEMBL1200648,C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1,CHEMBL,0.32490282166161777,5.11692199249052
CHEMBL1200649,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)C(CSC3CN4CCC3CC4)CN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,CHEMBL,0.21390163892435146,6.886187091434589
CHEMBL1200656,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3=CCC(=O)O1)CC(O)C2C(=O)O,CHEMBL,0.1605521663596715,6.9447903494930605
CHEMBL1200660,OC1COC2C(O)COC12,CHEMBL,0.4366832812212583,4.119945416635277
CHEMBL1200661,CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)OC(C)C,CHEMBL,0.20399293659976175,3.831844919186765
CHEMBL1200665,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CHEMBL,0.42462078961600247,2.5306761973181207
CHEMBL1200666,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,CHEMBL,0.5512651961830369,4.776538945218231
CHEMBL1200672,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1,CHEMBL,0.15852015403587805,4.129767457117014
CHEMBL1200680,S=[Se]=S,CHEMBL,0.46219169776295255,6.415203192481138
CHEMBL1200686,CCC1=CC(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,CHEMBL,0.1464409750467884,6.9628332172127285
CHEMBL1200688,CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,CHEMBL,0.16346044563458165,6.297104413853704
CHEMBL1200689,[N]=O,CHEMBL,0.355295894594361,3.942075611257085
CHEMBL1200692,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL,0.23790758693150235,3.1081147812901087
CHEMBL1200694,FCOC(C(F)(F)F)C(F)(F)F,CHEMBL,0.6216574973922095,3.3256598637951065
CHEMBL1200696,O[Cl+3](O)(O)O,CHEMBL,0.27982790518862455,5.095469000609295
CHEMBL1200707,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,CHEMBL,0.6786181154392725,3.5680043325907116
CHEMBL1200709,CC=CC(=O)N(CC)c1ccccc1C,CHEMBL,0.6915773895824666,2.255913606608795
CHEMBL1200711,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC,CHEMBL,0.23249664011753401,3.1802368740790463
CHEMBL1200714,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,CHEMBL,0.7812058854471293,3.1331385490809858
CHEMBL1200722,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,CHEMBL,0.3620424161456103,5.379776190900348
CHEMBL1200725,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,CHEMBL,0.3240113707540214,3.182144417372764
CHEMBL1200729,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,CHEMBL,0.22023098082609954,3.248715006834477
CHEMBL1200732,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C,CHEMBL,0.4656804514169974,5.525992731914034
CHEMBL1200733,FC(F)OC(F)C(F)(F)F,CHEMBL,0.5732475481548114,3.7779032068256413
CHEMBL1200737,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,CHEMBL,0.026679820257640745,3.911563531362761
CHEMBL1200748,CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,CHEMBL,0.27902660017928355,2.988972425388569
CHEMBL1200760,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,CHEMBL,0.5597716953028343,2.294956412540584
CHEMBL1200761,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CHEMBL,0.5005017670153243,1.7992377221140572
CHEMBL1200762,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO[PH](=O)(=O)O,CHEMBL,0.4181700119170665,5.577158339176178
CHEMBL1200768,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(=N)[nH]1)C(=O)[O-],CHEMBL,0.12673453427784953,4.671342663824298
CHEMBL1200771,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,CHEMBL,0.6875795926365253,3.175876216674258
CHEMBL1200774,CC12C=CC(=O)C=C1C(F)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CHEMBL,0.6770422256433893,4.695168593453693
CHEMBL1200776,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,CHEMBL,0.5224072222569837,2.4136818327322906
CHEMBL1200779,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,CHEMBL,0.6764188399093582,3.5577937311174086
CHEMBL1200789,O=[PH](=O)(O)OCC(Cl)(Cl)Cl,CHEMBL,0.5772995376297655,5.132575135906283
CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O,CHEMBL,0.6521582317615695,3.685621101471172
CHEMBL1200799,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,CHEMBL,0.2233331590824295,4.128762909474373
CHEMBL1200802,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,CHEMBL,0.5513835393856523,3.5510339638501085
CHEMBL1200807,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,CHEMBL,0.4318395226667917,4.8152167417473155
CHEMBL1200810,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O,CHEMBL,0.4986560295856185,4.7044096995300375
CHEMBL1200828,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,CHEMBL,0.8863958351409401,2.615207485396194
CHEMBL1200829,O=C1C(CO)OC(O)C(O)C1O,CHEMBL,0.3403746933656681,4.335271244830912
CHEMBL1200833,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,CHEMBL,0.6267146503427627,2.9478674431906757
CHEMBL1200843,CCC(CO)NC(=O)C1=CC2c3cccc4[nH]cc(c34)CC2N(C)C1,CHEMBL,0.7972909408771731,3.9155960562385452
CHEMBL1200845,CC1(C)OC2CC3C4CC=C5CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,CHEMBL,0.5058892556295257,5.074156518870034
CHEMBL1200848,CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,CHEMBL,0.29700458410076064,4.268454299257201
CHEMBL1200851,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,CHEMBL,0.684255247270266,4.360008787710628
